,precision,recall,f1-score,support
0,0.9677083333333333,0.9355488418932527,0.9513568868407577,3972.0
1,0.8978859194256082,0.9477894736842105,0.9221630479311757,2375.0
accuracy,0.9401291948952261,0.9401291948952261,0.9401291948952261,0.9401291948952261
macro avg,0.9327971263794708,0.9416691577887316,0.9367599673859667,6347.0
weighted avg,0.9415813074894941,0.9401291948952261,0.9404327703431592,6347.0
