,precision,recall,f1-score,support
0,0.9666666666666667,0.9418429003021148,0.9540933435348126,3972.0
1,0.9067420266451353,0.9456842105263158,0.9258037922506183,2375.0
accuracy,0.9432802899007405,0.9432802899007405,0.9432802899007405,0.9432802899007405
macro avg,0.936704346655901,0.9437635554142153,0.9399485678927154,6347.0
weighted avg,0.9442433138935239,0.9432802899007405,0.9435076047133281,6347.0
