,precision,recall,f1-score,support
0,0.9619295341688342,0.8697883258499037,0.9135414327419716,4677.0
1,0.7842720510095643,0.9322105263157895,0.8518661023470566,2375.0
accuracy,0.8908111174134997,0.8908111174134997,0.8908111174134997,0.8908111174134997
macro avg,0.8731007925891993,0.9009994260828467,0.8827037675445142,7052.0
weighted avg,0.9020973557083597,0.8908111174134997,0.8927701749870194,7052.0
