,precision,recall,f1-score,support
0,1.0,0.3971631205673759,0.5685279187817258,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.3971631205673759,0.3971631205673759,0.3971631205673759,0.3971631205673759
macro avg,0.5,0.19858156028368795,0.2842639593908629,705.0
weighted avg,1.0,0.3971631205673759,0.5685279187817258,705.0
