,precision,recall,f1-score,support
0,0.9581200558399255,0.8804789394911268,0.9176601671309192,4677.0
1,0.7970225127087872,0.9242105263157895,0.855917332813414,2375.0
accuracy,0.8952070334656835,0.8952070334656835,0.8952070334656835,0.8952070334656835
macro avg,0.8775712842743564,0.9023447329034582,0.8867887499721666,7052.0
weighted avg,0.9038649984184205,0.8952070334656835,0.896866175142253,7052.0
