,precision,recall,f1-score,support
0,0.9591784989858012,0.952416918429003,0.9557857503789793,3972.0
1,0.9213483146067416,0.9322105263157895,0.9267475931352029,2375.0
accuracy,0.9448558374034978,0.9448558374034978,0.9448558374034978,0.9448558374034978
macro avg,0.9402634067962714,0.9423137223723963,0.9412666717570911,6347.0
weighted avg,0.9450227265105742,0.9448558374034978,0.9449198887980799,6347.0
