,precision,recall,f1-score,support
0,0.9624613922546923,0.8661535172118879,0.9117713256808462,4677.0
1,0.7798100597959902,0.9334736842105263,0.8497508623993867,2375.0
accuracy,0.8888258650028361,0.8888258650028361,0.8888258650028361,0.8888258650028361
macro avg,0.8711357260253412,0.8998136007112072,0.8807610940401165,7052.0
weighted avg,0.9009473657956143,0.8888258650028361,0.8908838327294187,7052.0
