,precision,recall,f1-score,support
0,1.0,0.5219858156028369,0.6859273066169618,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.5219858156028369,0.5219858156028369,0.5219858156028369,0.5219858156028369
macro avg,0.5,0.26099290780141843,0.3429636533084809,705.0
weighted avg,1.0,0.5219858156028369,0.6859273066169618,705.0
