,precision,recall,f1-score,support
0,1.0,0.36028368794326243,0.529718456725756,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.36028368794326243,0.36028368794326243,0.36028368794326243,0.36028368794326243
macro avg,0.5,0.18014184397163122,0.264859228362878,705.0
weighted avg,1.0,0.36028368794326243,0.529718456725756,705.0
