,precision,recall,f1-score,support
0,0.736,0.7643504531722054,0.7499073731011485,3972.0
1,0.702390438247012,0.7423157894736843,0.7218014329580349,2375.0
2,0.7417241989732696,0.7057436415698164,0.7232867253581909,5937.0
accuracy,0.731764897427548,0.731764897427548,0.731764897427548,0.731764897427548
macro avg,0.7267048790734272,0.7374699614052354,0.7316651771391248,12284.0
weighted avg,0.7322684679372318,0.731764897427548,0.7316072759430702,12284.0
