,precision,recall,f1-score,support
0,0.6921161825726141,0.8398791540785498,0.7588717015468607,3972.0
1,0.710804224207961,0.7368421052631579,0.723589001447178,2375.0
2,0.7668932427029188,0.6461175677951827,0.7013438157052747,5937.0
accuracy,0.726310647997395,0.726310647997395,0.726310647997395,0.726310647997395
macro avg,0.7232712164944979,0.7409462757122968,0.7279348395664377,12284.0
weighted avg,0.7318699683815988,0.726310647997395,0.7242462154691791,12284.0
