,precision,recall,f1-score,support
0,1.0,0.35319148936170214,0.5220125786163522,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.35319148936170214,0.35319148936170214,0.35319148936170214,0.35319148936170214
macro avg,0.3333333333333333,0.11773049645390071,0.1740041928721174,705.0
weighted avg,1.0,0.35319148936170214,0.5220125786163522,705.0
