,precision,recall,f1-score,support
0,0.781257957728546,0.6559760530254437,0.7131566713156671,4677.0
1,0.6215564738292011,0.76,0.6838416366736125,2375.0
2,0.7085092562520299,0.7348829375105272,0.7214551467548573,5937.0
accuracy,0.7110632073292786,0.7110632073292786,0.7110632073292786,0.7110632073292786
macro avg,0.7037745626032589,0.7169529968453237,0.7061511515813791,12989.0
weighted avg,0.7188051080151715,0.7110632073292786,0.7115895638714906,12989.0
