,precision,recall,f1-score,support
0,0.7441759198780753,0.7308103485140047,0.7374325782092772,4677.0
1,0.6296296296296297,0.744421052631579,0.6822303685124446,2375.0
2,0.7287043664996421,0.6858682836449386,0.7066377440347072,5937.0
accuracy,0.7127569481869274,0.7127569481869274,0.7127569481869274,0.7127569481869274
macro avg,0.7008366386691157,0.7203665615968408,0.7087668969188097,12989.0
weighted avg,0.7161597483677344,0.7127569481869274,0.7132633443556781,12989.0
