,precision,recall,f1-score,support
0,0.7278202455408849,0.7910372608257804,0.7581131620219568,3972.0
1,0.6898166211470933,0.744421052631579,0.71607938436614,2375.0
2,0.7535159141376758,0.6858682836449386,0.7181024601005203,5937.0
accuracy,0.7311950504721589,0.7311950504721589,0.7311950504721589,0.7311950504721589
macro avg,0.7237175936085514,0.7404421990340992,0.7307650021628724,12284.0
weighted avg,0.7328916047499284,0.7311950504721589,0.730648674946075,12284.0
