,precision,recall,f1-score,support
0,0.7517665830863917,0.7051528757750695,0.7277140335392763,4677.0
1,0.6403922993098438,0.7423157894736843,0.687597503900156,2375.0
2,0.7163617712429475,0.7057436415698164,0.7110130663499066,5937.0
accuracy,0.7122180306413118,0.7122180306413118,0.7122180306413118,0.7122180306413118
macro avg,0.7028402178797277,0.71773743560619,0.7087748679297796,12989.0
weighted avg,0.7152193283413126,0.7122180306413118,0.7127451829660068,12989.0
