,precision,recall,f1-score,support
0,0.7501700294717751,0.7075048107761386,0.7282130281690141,4677.0
1,0.6251705320600273,0.7717894736842106,0.6907857546636517,2375.0
2,0.7281261069783918,0.6924372578743473,0.7098333765000431,5937.0
accuracy,0.7123720070829163,0.7123720070829163,0.7123720070829163,0.7123720070829163
macro avg,0.7011555561700646,0.7239105141115655,0.7096107197775696,12989.0
weighted avg,0.7172384277937308,0.7123720070829163,0.7129686085421054,12989.0
