,precision,recall,f1-score,support
0,1.0,0.699290780141844,0.8230383973288815,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.699290780141844,0.699290780141844,0.699290780141844,0.699290780141844
macro avg,0.5,0.349645390070922,0.41151919866444076,705.0
weighted avg,1.0,0.699290780141844,0.8230383973288815,705.0
