,precision,recall,f1-score,support
0,0.9520865533230294,0.921958520419072,0.9367803606343688,4677.0
1,0.8553309552120492,0.9086315789473685,0.8811759902000817,2375.0
accuracy,0.91747022121384,0.91747022121384,0.91747022121384,0.91747022121384
macro avg,0.9037087542675393,0.9152950496832202,0.9089781754172253,7052.0
weighted avg,0.9195008265060161,0.91747022121384,0.918053704397637,7052.0
