,precision,recall,f1-score,support
0,0.9554915854738707,0.9225999572375454,0.9387577504623082,4677.0
1,0.8572555205047319,0.9153684210526316,0.8853593972714315,2375.0
accuracy,0.9201644923425979,0.9201644923425979,0.9201644923425979,0.9201644923425979
macro avg,0.9063735529893013,0.9189841891450885,0.9120585738668698,7052.0
weighted avg,0.92240726126773,0.9201644923425979,0.9207740452966344,7052.0
