,precision,recall,f1-score,support
0,0.7216216216216216,0.742142398973701,0.731738168019395,4677.0
1,0.6324125230202579,0.7229473684210527,0.6746561886051081,2375.0
2,0.7293191800878477,0.6712144180562574,0.6990614858345758,5937.0
accuracy,0.7062129494187389,0.7062129494187389,0.7062129494187389,0.7062129494187389
macro avg,0.6944511082432423,0.712101395150337,0.7018186141530262,12989.0
weighted avg,0.7088283962336583,0.7062129494187389,0.7063650705338146,12989.0
