,precision,recall,f1-score,support
0,1.0,0.6326241134751773,0.7749782797567333,705.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
accuracy,0.6326241134751773,0.6326241134751773,0.6326241134751773,0.6326241134751773
macro avg,0.3333333333333333,0.21087470449172577,0.2583260932522444,705.0
weighted avg,1.0,0.6326241134751773,0.7749782797567332,705.0
