,precision,recall,f1-score,support
0,0.6800413650465357,0.8277945619335347,0.7466787782445782,3972.0
1,0.7001614205004035,0.7305263157894737,0.7150216361013806,2375.0
2,0.7614162140414403,0.6375273707259559,0.693986065273194,5937.0
accuracy,0.7170302832953436,0.7170302832953436,0.7170302832953436,0.7170302832953436
macro avg,0.7138729998627932,0.7319494161496548,0.7185621598730508,12284.0
weighted avg,0.7232608057975684,0.7170302832953436,0.7150911561751219,12284.0
