,precision,recall,f1-score,support
0,0.7042630472185051,0.7876844130853111,0.7436415018167137,4677.0
1,0.6375545851528385,0.7376842105263158,0.6839742338473551,2375.0
2,0.744311377245509,0.6280949974734714,0.6812825431625101,5937.0
accuracy,0.7055970436523212,0.7055970436523212,0.7055970436523212,0.7055970436523212
macro avg,0.6953763365389509,0.7178212070283662,0.702966092942193,12989.0
weighted avg,0.7103708567469033,0.7055970436523212,0.7042285447794334,12989.0
