,precision,recall,f1-score,support
0,0.9514028056112225,0.9561933534743202,0.9537920642893019,3972.0
1,0.9261146496815287,0.9183157894736842,0.922198731501057,2375.0
accuracy,0.9420198518985348,0.9420198518985348,0.9420198518985348,0.9420198518985348
macro avg,0.9387587276463756,0.9372545714740022,0.9379953978951794,6347.0
weighted avg,0.941940166516686,0.9420198518985348,0.9419700751019564,6347.0
