,precision,recall,f1-score,support
0,1.0,0.7546099290780142,0.8601455133387227,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.7546099290780142,0.7546099290780142,0.7546099290780142,0.7546099290780142
macro avg,0.5,0.3773049645390071,0.43007275666936134,705.0
weighted avg,1.0,0.7546099290780142,0.8601455133387227,705.0
