,precision,recall,f1-score,support
0,1.0,0.750354609929078,0.8573743922204213,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.750354609929078,0.750354609929078,0.750354609929078,0.750354609929078
macro avg,0.5,0.375177304964539,0.42868719611021067,705.0
weighted avg,1.0,0.750354609929078,0.8573743922204212,705.0
