,precision,recall,f1-score,support
0,1.0,0.6822695035460993,0.8111298482293423,705.0
1,0.0,0.0,0.0,0.0
accuracy,0.6822695035460993,0.6822695035460993,0.6822695035460993,0.6822695035460993
macro avg,0.5,0.34113475177304964,0.40556492411467115,705.0
weighted avg,1.0,0.6822695035460993,0.8111298482293423,705.0
